year,lat,lon,value
1940,-59.84293193717278,100.0,0.19950294
1940,-59.84293193717278,110.0,-0.21481371
1940,-59.84293193717278,120.0,-0.32705927
1940,-59.84293193717278,130.0,-0.26104498
1940,-59.84293193717278,140.0,-0.13530493
1940,-59.84293193717278,150.0,-0.03423521
1940,-59.84293193717278,160.0,0.11951673
1940,-59.84293193717278,170.0,0.043778062
1940,-59.84293193717278,180.0,0.04161811
1940,-59.84293193717278,190.0,-0.026192307
1940,-59.84293193717278,200.0,-0.23490274
1940,-59.84293193717278,210.0,-0.5494524
1940,-59.84293193717278,220.0,-0.820264
1940,-59.84293193717278,230.0,-1.13794
1940,-59.84293193717278,240.0,-0.77903855
1940,-59.84293193717278,250.0,-0.38405886
1940,-59.84293193717278,260.0,-0.02452296
1940,-59.84293193717278,270.0,0.19027603
1940,-59.84293193717278,280.0,0.34791088
1940,-59.84293193717278,290.0,0.64283264
1940,-59.84293193717278,300.0,0.80369294
1940,-59.84293193717278,310.0,0.8811018
1940,-59.84293193717278,320.0,0.9385167
1940,-59.84293193717278,330.0,0.87665033
1940,-59.84293193717278,340.0,0.47483182
1940,-59.84293193717278,350.0,0.49498296
1940,-52.303664921465966,0.0,0.3528874
1940,-52.303664921465966,10.0,0.21405518
1940,-52.303664921465966,20.0,0.23210192
1940,-52.303664921465966,30.0,0.34316182
1940,-52.303664921465966,40.0,0.34791946
1940,-52.303664921465966,50.0,0.33811307
1940,-52.303664921465966,60.0,0.34131646
1940,-52.303664921465966,70.0,0.110100985
1940,-52.303664921465966,80.0,0.1730504
1940,-52.303664921465966,90.0,0.34499907
1940,-52.303664921465966,100.0,0.08245063
1940,-52.303664921465966,110.0,-0.08903599
1940,-52.303664921465966,120.0,-0.115086794
1940,-52.303664921465966,130.0,-0.05953455
1940,-52.303664921465966,140.0,0.017626762
1940,-52.303664921465966,150.0,0.08985758
1940,-52.303664921465966,160.0,0.08683109
1940,-52.303664921465966,170.0,0.116933346
1940,-52.303664921465966,180.0,0.08709526
1940,-52.303664921465966,190.0,0.0572896
1940,-52.303664921465966,200.0,-0.22755766
1940,-52.303664921465966,210.0,-0.36780643
1940,-52.303664921465966,220.0,-0.45712137
1940,-52.303664921465966,230.0,-0.43103838
1940,-52.303664921465966,240.0,-0.41566467
1940,-52.303664921465966,250.0,-0.4629264
1940,-52.303664921465966,260.0,-0.15742159
1940,-52.303664921465966,270.0,0.032929897
1940,-52.303664921465966,280.0,0.13124752
1940,-52.303664921465966,290.0,0.2348032
1940,-52.303664921465966,300.0,0.23396063
1940,-52.303664921465966,310.0,0.2625575
1940,-52.303664921465966,320.0,0.5066447
1940,-52.303664921465966,330.0,0.4408393
1940,-52.303664921465966,340.0,0.4404595
1940,-52.303664921465966,350.0,0.46297097
1940,-44.76439790575916,0.0,0.26954365
1940,-44.76439790575916,10.0,0.1879015
1940,-44.76439790575916,20.0,0.14479256
1940,-44.76439790575916,30.0,0.15192318
1940,-44.76439790575916,40.0,0.1886034
1940,-44.76439790575916,50.0,0.4388256
1940,-44.76439790575916,60.0,0.5857611
1940,-44.76439790575916,70.0,0.61834526
1940,-44.76439790575916,80.0,0.48840904
1940,-44.76439790575916,90.0,0.22218513
1940,-44.76439790575916,100.0,0.012168407
1940,-44.76439790575916,110.0,-0.19225073
1940,-44.76439790575916,120.0,-0.22953701
1940,-44.76439790575916,130.0,-0.23676252
1940,-44.76439790575916,140.0,-0.19658947
1940,-44.76439790575916,150.0,0.10267258
1940,-44.76439790575916,160.0,0.2148571
1940,-44.76439790575916,170.0,0.39869404
1940,-44.76439790575916,180.0,0.36691952
1940,-44.76439790575916,190.0,0.22982311
1940,-44.76439790575916,200.0,0.16807938
1940,-44.76439790575916,210.0,0.035905838
1940,-44.76439790575916,220.0,-0.3586712
1940,-44.76439790575916,230.0,-0.8508253
1940,-44.76439790575916,240.0,-0.75676155
1940,-44.76439790575916,250.0,-0.30147076
1940,-44.76439790575916,260.0,0.027661324
1940,-44.76439790575916,270.0,0.331954
1940,-44.76439790575916,280.0,0.49098396
1940,-44.76439790575916,290.0,0.6102872
1940,-44.76439790575916,300.0,0.5780411
1940,-44.76439790575916,310.0,0.8005905
1940,-44.76439790575916,320.0,0.5725403
1940,-44.76439790575916,330.0,0.6474514
1940,-44.76439790575916,340.0,0.4510193
1940,-44.76439790575916,350.0,0.30075645
1940,-37.225130890052355,0.0,0.4791212
1940,-37.225130890052355,10.0,0.41897202
1940,-37.225130890052355,20.0,0.3113842
1940,-37.225130890052355,30.0,0.21167278
1940,-37.225130890052355,40.0,0.24472046
1940,-37.225130890052355,50.0,0.5631504
1940,-37.225130890052355,60.0,0.8842974
1940,-37.225130890052355,70.0,0.8584175
1940,-37.225130890052355,80.0,0.73159695
1940,-37.225130890052355,90.0,0.376235
1940,-37.225130890052355,100.0,-0.14337635
1940,-37.225130890052355,110.0,-0.1321001
1940,-37.225130890052355,120.0,-0.10154247
1940,-37.225130890052355,130.0,-0.24671745
1940,-37.225130890052355,140.0,-0.20120907
1940,-37.225130890052355,150.0,0.14624119
1940,-37.225130890052355,160.0,0.51151085
1940,-37.225130890052355,170.0,0.4558773
1940,-37.225130890052355,180.0,0.4848423
1940,-37.225130890052355,190.0,0.6504011
1940,-37.225130890052355,200.0,0.55794716
1940,-37.225130890052355,210.0,0.2612381
1940,-37.225130890052355,220.0,-0.2335968
1940,-37.225130890052355,230.0,-0.5370693
1940,-37.225130890052355,240.0,-0.32648563
1940,-37.225130890052355,250.0,0.093138695
1940,-37.225130890052355,260.0,0.56417084
1940,-37.225130890052355,270.0,0.7470751
1940,-37.225130890052355,280.0,0.6651449
1940,-37.225130890052355,290.0,0.9392195
1940,-37.225130890052355,300.0,1.158288
1940,-37.225130890052355,310.0,0.30961037
1940,-37.225130890052355,320.0,0.42428017
1940,-37.225130890052355,330.0,0.33021545
1940,-37.225130890052355,340.0,0.27734184
1940,-37.225130890052355,350.0,0.39161205
1940,-29.68586387434555,0.0,0.39116478
1940,-29.68586387434555,10.0,0.37714577
1940,-29.68586387434555,20.0,0.24081993
1940,-29.68586387434555,30.0,-0.09640789
1940,-29.68586387434555,40.0,0.01439476
1940,-29.68586387434555,50.0,0.27070808
1940,-29.68586387434555,60.0,0.41685104
1940,-29.68586387434555,70.0,0.41151428
1940,-29.68586387434555,80.0,0.26218414
1940,-29.68586387434555,90.0,0.050186157
1940,-29.68586387434555,100.0,-0.18724537
1940,-29.68586387434555,110.0,0.10800362
1940,-29.68586387434555,120.0,-0.23997879
1940,-29.68586387434555,130.0,-0.13105774
1940,-29.68586387434555,140.0,0.31760216
1940,-29.68586387434555,150.0,1.2179337
1940,-29.68586387434555,160.0,0.21674728
1940,-29.68586387434555,170.0,0.32559967
1940,-29.68586387434555,180.0,0.49152946
1940,-29.68586387434555,190.0,0.58483887
1940,-29.68586387434555,200.0,0.46678925
1940,-29.68586387434555,210.0,0.2330513
1940,-29.68586387434555,220.0,0.03613472
1940,-29.68586387434555,230.0,0.057056427
1940,-29.68586387434555,240.0,0.46224976
1940,-29.68586387434555,250.0,0.7083645
1940,-29.68586387434555,260.0,0.69740677
1940,-29.68586387434555,270.0,0.4637947
1940,-29.68586387434555,280.0,0.28777218
1940,-29.68586387434555,290.0,0.069405556
1940,-29.68586387434555,300.0,-0.0844326
1940,-29.68586387434555,310.0,0.0928936
1940,-29.68586387434555,320.0,0.09348488
1940,-29.68586387434555,330.0,0.22288322
1940,-29.68586387434555,340.0,0.09840965
1940,-29.68586387434555,350.0,0.23775291
1940,-22.146596858638745,0.0,0.38237572
1940,-22.146596858638745,10.0,0.19574547
1940,-22.146596858638745,20.0,0.6303177
1940,-22.146596858638745,30.0,0.26071167
1940,-22.146596858638745,40.0,-0.016242981
1940,-22.146596858638745,50.0,0.11775017
1940,-22.146596858638745,60.0,0.16490746
1940,-22.146596858638745,70.0,0.02448082
1940,-22.146596858638745,80.0,-0.13902283
1940,-22.146596858638745,90.0,-0.073703766
1940,-22.146596858638745,100.0,0.2151928
1940,-22.146596858638745,110.0,0.19729996
1940,-22.146596858638745,120.0,0.5071373
1940,-22.146596858638745,130.0,0.51332855
1940,-22.146596858638745,140.0,0.45623207
1940,-22.146596858638745,150.0,0.39749336
1940,-22.146596858638745,160.0,0.41854095
1940,-22.146596858638745,170.0,0.4062767
1940,-22.146596858638745,180.0,0.42653275
1940,-22.146596858638745,190.0,0.47434807
1940,-22.146596858638745,200.0,0.29409218
1940,-22.146596858638745,210.0,0.23170471
1940,-22.146596858638745,220.0,0.21115494
1940,-22.146596858638745,230.0,0.45748138
1940,-22.146596858638745,240.0,0.45983887
1940,-22.146596858638745,250.0,0.2266674
1940,-22.146596858638745,260.0,0.103630066
1940,-22.146596858638745,270.0,0.10165596
1940,-22.146596858638745,280.0,-0.009906769
1940,-22.146596858638745,290.0,-0.1143322
1940,-22.146596858638745,300.0,-0.16020775
1940,-22.146596858638745,310.0,0.09402084
1940,-22.146596858638745,320.0,0.16180992
1940,-22.146596858638745,330.0,0.13624
1940,-22.146596858638745,340.0,0.105451584
1940,-22.146596858638745,350.0,0.2145176
1940,-14.607329842931932,0.0,0.49663162
1940,-14.607329842931932,10.0,0.518198
1940,-14.607329842931932,20.0,0.6202221
1940,-14.607329842931932,30.0,0.44070244
1940,-14.607329842931932,40.0,0.2489357
1940,-14.607329842931932,50.0,0.2925701
1940,-14.607329842931932,60.0,0.19292259
1940,-14.607329842931932,70.0,0.18086815
1940,-14.607329842931932,80.0,0.26607513
1940,-14.607329842931932,90.0,0.3951912
1940,-14.607329842931932,100.0,0.27791405
1940,-14.607329842931932,110.0,0.22198296
1940,-14.607329842931932,120.0,0.34504318
1940,-14.607329842931932,130.0,0.46035004
1940,-14.607329842931932,140.0,0.6000271
1940,-14.607329842931932,150.0,0.5375595
1940,-14.607329842931932,160.0,0.3637886
1940,-14.607329842931932,170.0,0.25619888
1940,-14.607329842931932,180.0,0.21466446
1940,-14.607329842931932,190.0,0.17374039
1940,-14.607329842931932,200.0,0.07449341
1940,-14.607329842931932,210.0,0.05660057
1940,-14.607329842931932,220.0,0.13974571
1940,-14.607329842931932,230.0,0.21160698
1940,-14.607329842931932,240.0,0.173769
1940,-14.607329842931932,250.0,0.10936546
1940,-14.607329842931932,260.0,0.103925705
1940,-14.607329842931932,270.0,0.030330658
1940,-14.607329842931932,280.0,-0.09677887
1940,-14.607329842931932,290.0,-0.17983341
1940,-14.607329842931932,300.0,-0.2569294
1940,-14.607329842931932,310.0,1.154232
1940,-14.607329842931932,320.0,0.16101837
1940,-14.607329842931932,330.0,0.06078148
1940,-14.607329842931932,340.0,0.15268707
1940,-14.607329842931932,350.0,0.3594036
1940,-7.068062827225134,0.0,0.42450714
1940,-7.068062827225134,10.0,0.5861988
1940,-7.068062827225134,20.0,0.08495903
1940,-7.068062827225134,30.0,0.78328705
1940,-7.068062827225134,40.0,0.19477844
1940,-7.068062827225134,50.0,0.09782982
1940,-7.068062827225134,60.0,0.14874649
1940,-7.068062827225134,70.0,0.24892044
1940,-7.068062827225134,80.0,0.32387352
1940,-7.068062827225134,90.0,0.4305458
1940,-7.068062827225134,100.0,0.3790207
1940,-7.068062827225134,110.0,0.18046188
1940,-7.068062827225134,120.0,0.4300785
1940,-7.068062827225134,130.0,0.56752586
1940,-7.068062827225134,140.0,0.416893
1940,-7.068062827225134,150.0,0.3021965
1940,-7.068062827225134,160.0,-0.021915436
1940,-7.068062827225134,170.0,-0.20098877
1940,-7.068062827225134,180.0,-0.36483002
1940,-7.068062827225134,190.0,-0.4120674
1940,-7.068062827225134,200.0,-0.34955215
1940,-7.068062827225134,210.0,-0.27360344
1940,-7.068062827225134,220.0,-0.22549629
1940,-7.068062827225134,230.0,-0.15793419
1940,-7.068062827225134,240.0,-0.06248474
1940,-7.068062827225134,250.0,0.037771225
1940,-7.068062827225134,260.0,0.012447357
1940,-7.068062827225134,270.0,-0.027618408
1940,-7.068062827225134,280.0,-0.021345139
1940,-7.068062827225134,290.0,-0.4299717
1940,-7.068062827225134,300.0,-0.20322418
1940,-7.068062827225134,310.0,0.014163971
1940,-7.068062827225134,320.0,-0.35789108
1940,-7.068062827225134,330.0,0.06981087
1940,-7.068062827225134,340.0,0.26024818
1940,-7.068062827225134,350.0,0.40247154
1940,0.47120418848167844,0.0,0.3635292
1940,0.47120418848167844,10.0,0.17094421
1940,0.47120418848167844,20.0,-0.032022476
1940,0.47120418848167844,30.0,0.12582397
1940,0.47120418848167844,40.0,0.5717106
1940,0.47120418848167844,50.0,0.04932022
1940,0.47120418848167844,60.0,0.17979813
1940,0.47120418848167844,70.0,0.16027832
1940,0.47120418848167844,80.0,0.16905594
1940,0.47120418848167844,90.0,0.2156353
1940,0.47120418848167844,100.0,0.27592087
1940,0.47120418848167844,110.0,0.34755516
1940,0.47120418848167844,120.0,0.44252014
1940,0.47120418848167844,130.0,0.3197651
1940,0.47120418848167844,140.0,0.26532555
1940,0.47120418848167844,150.0,0.042232513
1940,0.47120418848167844,160.0,-0.32084846
1940,0.47120418848167844,170.0,-0.7042465
1940,0.47120418848167844,180.0,-0.90234566
1940,0.47120418848167844,190.0,-0.9356308
1940,0.47120418848167844,200.0,-0.85889435
1940,0.47120418848167844,210.0,-0.68951416
1940,0.47120418848167844,220.0,-0.47678375
1940,0.47120418848167844,230.0,-0.27205467
1940,0.47120418848167844,240.0,-0.030723572
1940,0.47120418848167844,250.0,0.022392273
1940,0.47120418848167844,260.0,0.013547897
1940,0.47120418848167844,270.0,-0.11145401
1940,0.47120418848167844,280.0,-0.09691048
1940,0.47120418848167844,290.0,-0.28704262
1940,0.47120418848167844,300.0,-0.3458233
1940,0.47120418848167844,310.0,-0.13134193
1940,0.47120418848167844,320.0,-0.064468384
1940,0.47120418848167844,330.0,0.112472534
1940,0.47120418848167844,340.0,0.32658577
1940,0.47120418848167844,350.0,0.36078644
1940,8.010471204188477,0.0,0.28199005
1940,8.010471204188477,10.0,0.303833
1940,8.010471204188477,20.0,0.07623863
1940,8.010471204188477,30.0,0.38448715
1940,8.010471204188477,40.0,0.57860374
1940,8.010471204188477,50.0,0.16479492
1940,8.010471204188477,60.0,0.03637886
1940,8.010471204188477,70.0,0.043783188
1940,8.010471204188477,80.0,0.10226059
1940,8.010471204188477,90.0,0.20664406
1940,8.010471204188477,100.0,0.45256424
1940,8.010471204188477,110.0,0.25330544
1940,8.010471204188477,120.0,0.52897453
1940,8.010471204188477,130.0,0.32276726
1940,8.010471204188477,140.0,0.33703232
1940,8.010471204188477,150.0,0.2789917
1940,8.010471204188477,160.0,0.19013786
1940,8.010471204188477,170.0,0.13220024
1940,8.010471204188477,180.0,0.011667252
1940,8.010471204188477,190.0,-0.04335594
1940,8.010471204188477,200.0,-0.03373146
1940,8.010471204188477,210.0,-0.051404953
1940,8.010471204188477,220.0,-0.05872345
1940,8.010471204188477,230.0,-0.07337952
1940,8.010471204188477,240.0,-0.12805176
1940,8.010471204188477,250.0,-0.121902466
1940,8.010471204188477,260.0,-0.18785477
1940,8.010471204188477,270.0,-0.08111954
1940,8.010471204188477,280.0,-0.025270462
1940,8.010471204188477,290.0,-0.21166992
1940,8.010471204188477,300.0,-0.50655556
1940,8.010471204188477,310.0,-0.102264404
1940,8.010471204188477,320.0,-0.09374046
1940,8.010471204188477,330.0,-0.049928665
1940,8.010471204188477,340.0,0.043144226
1940,8.010471204188477,350.0,-0.07630348
1940,15.54973821989529,0.0,0.59746933
1940,15.54973821989529,10.0,0.457901
1940,15.54973821989529,20.0,0.75715065
1940,15.54973821989529,30.0,0.42653275
1940,15.54973821989529,40.0,0.12634468
1940,15.54973821989529,50.0,0.2259388
1940,15.54973821989529,60.0,0.23639679
1940,15.54973821989529,70.0,0.09752655
1940,15.54973821989529,80.0,-0.00078201294
1940,15.54973821989529,90.0,0.18036842
1940,15.54973821989529,100.0,0.13768005
1940,15.54973821989529,110.0,0.075582504
1940,15.54973821989529,120.0,0.36499786
1940,15.54973821989529,130.0,0.34231567
1940,15.54973821989529,140.0,0.22327614
1940,15.54973821989529,150.0,0.18386269
1940,15.54973821989529,160.0,0.16549492
1940,15.54973821989529,170.0,0.22719002
1940,15.54973821989529,180.0,0.35959625
1940,15.54973821989529,190.0,0.46243095
1940,15.54973821989529,200.0,0.59661293
1940,15.54973821989529,210.0,0.7903633
1940,15.54973821989529,220.0,0.8727741
1940,15.54973821989529,230.0,0.73374176
1940,15.54973821989529,240.0,0.34762573
1940,15.54973821989529,250.0,0.07906914
1940,15.54973821989529,260.0,0.06630325
1940,15.54973821989529,270.0,-0.19792938
1940,15.54973821989529,280.0,-0.13786316
1940,15.54973821989529,290.0,-0.11182594
1940,15.54973821989529,300.0,-0.083444595
1940,15.54973821989529,310.0,-0.049690247
1940,15.54973821989529,320.0,-0.0014209747
1940,15.54973821989529,330.0,-0.06912804
1940,15.54973821989529,340.0,0.07528305
1940,15.54973821989529,350.0,0.467247
1940,23.089005235602087,0.0,-0.45983887
1940,23.089005235602087,10.0,-0.43140984
1940,23.089005235602087,20.0,-0.11655235
1940,23.089005235602087,30.0,-0.16839218
1940,23.089005235602087,40.0,0.03237915
1940,23.089005235602087,50.0,0.028093338
1940,23.089005235602087,60.0,0.04439354
1940,23.089005235602087,70.0,0.3011608
1940,23.089005235602087,80.0,-0.28431702
1940,23.089005235602087,90.0,0.23103523
1940,23.089005235602087,100.0,0.42204666
1940,23.089005235602087,110.0,-0.22597122
1940,23.089005235602087,120.0,0.124601364
1940,23.089005235602087,130.0,0.08356857
1940,23.089005235602087,140.0,0.26353836
1940,23.089005235602087,150.0,0.3202896
1940,23.089005235602087,160.0,0.075258255
1940,23.089005235602087,170.0,-0.039186478
1940,23.089005235602087,180.0,0.05114937
1940,23.089005235602087,190.0,0.19947433
1940,23.089005235602087,200.0,0.33348083
1940,23.089005235602087,210.0,0.6722908
1940,23.089005235602087,220.0,1.0886536
1940,23.089005235602087,230.0,1.0875912
1940,23.089005235602087,240.0,0.9789829
1940,23.089005235602087,250.0,0.011144638
1940,23.089005235602087,260.0,0.030174255
1940,23.089005235602087,270.0,0.0927372
1940,23.089005235602087,280.0,0.14180374
1940,23.089005235602087,290.0,0.23228264
1940,23.089005235602087,300.0,0.11351204
1940,23.089005235602087,310.0,0.060977936
1940,23.089005235602087,320.0,0.14556503
1940,23.089005235602087,330.0,0.14853668
1940,23.089005235602087,340.0,0.019405365
1940,23.089005235602087,350.0,-0.51189804
1940,30.6282722513089,0.0,-0.44608498
1940,30.6282722513089,10.0,-0.32322884
1940,30.6282722513089,20.0,0.028272629
1940,30.6282722513089,30.0,-0.21723557
1940,30.6282722513089,40.0,-0.075344086
1940,30.6282722513089,50.0,-0.2633438
1940,30.6282722513089,60.0,-0.0675087
1940,30.6282722513089,70.0,-0.097925186
1940,30.6282722513089,80.0,0.8577317
1940,30.6282722513089,90.0,0.65454984
1940,30.6282722513089,100.0,0.7653202
1940,30.6282722513089,110.0,0.120640755
1940,30.6282722513089,120.0,0.20619202
1940,30.6282722513089,130.0,0.22066307
1940,30.6282722513089,140.0,0.09142685
1940,30.6282722513089,150.0,0.1664257
1940,30.6282722513089,160.0,0.26614952
1940,30.6282722513089,170.0,0.35972595
1940,30.6282722513089,180.0,0.3249054
1940,30.6282722513089,190.0,0.03614235
1940,30.6282722513089,200.0,-0.42598152
1940,30.6282722513089,210.0,-0.15538216
1940,30.6282722513089,220.0,0.42962456
1940,30.6282722513089,230.0,0.5566273
1940,30.6282722513089,240.0,0.76594734
1940,30.6282722513089,250.0,0.59210587
1940,30.6282722513089,260.0,0.6905823
1940,30.6282722513089,270.0,0.30932236
1940,30.6282722513089,280.0,0.24850082
1940,30.6282722513089,290.0,0.31503677
1940,30.6282722513089,300.0,0.29618835
1940,30.6282722513089,310.0,0.12555313
1940,30.6282722513089,320.0,-0.03207779
1940,30.6282722513089,330.0,-0.12050247
1940,30.6282722513089,340.0,0.09552765
1940,30.6282722513089,350.0,-0.4352913
1940,38.16753926701571,0.0,-0.031082153
1940,38.16753926701571,10.0,-0.037879944
1940,38.16753926701571,20.0,-0.11780739
1940,38.16753926701571,30.0,-0.7759037
1940,38.16753926701571,40.0,-0.51440144
1940,38.16753926701571,50.0,-0.24105072
1940,38.16753926701571,60.0,-0.33885765
1940,38.16753926701571,70.0,0.014892578
1940,38.16753926701571,80.0,0.24937725
1940,38.16753926701571,90.0,0.6170174
1940,38.16753926701571,100.0,0.6552062
1940,38.16753926701571,110.0,0.33462524
1940,38.16753926701571,120.0,0.5532303
1940,38.16753926701571,130.0,1.1939526
1940,38.16753926701571,140.0,0.651062
1940,38.16753926701571,150.0,0.77310944
1940,38.16753926701571,160.0,0.67448807
1940,38.16753926701571,170.0,0.6824684
1940,38.16753926701571,180.0,0.68439007
1940,38.16753926701571,190.0,0.118982315
1940,38.16753926701571,200.0,-0.4247589
1940,38.16753926701571,210.0,-0.5207405
1940,38.16753926701571,220.0,-0.12067032
1940,38.16753926701571,230.0,0.45657158
1940,38.16753926701571,240.0,0.54370975
1940,38.16753926701571,250.0,0.5088396
1940,38.16753926701571,260.0,-0.189888
1940,38.16753926701571,270.0,-0.36904335
1940,38.16753926701571,280.0,-0.64557457
1940,38.16753926701571,290.0,0.07500458
1940,38.16753926701571,300.0,-0.0139808655
1940,38.16753926701571,310.0,-0.10867119
1940,38.16753926701571,320.0,-0.4703884
1940,38.16753926701571,330.0,-0.55546
1940,38.16753926701571,340.0,-0.14543724
1940,38.16753926701571,350.0,0.008365631
1940,45.70680628272251,0.0,-0.13671398
1940,45.70680628272251,10.0,0.3935728
1940,45.70680628272251,20.0,0.044226646
1940,45.70680628272251,30.0,-0.16866112
1940,45.70680628272251,40.0,-0.15159607
1940,45.70680628272251,50.0,0.17763424
1940,45.70680628272251,60.0,0.49226856
1940,45.70680628272251,70.0,0.37115002
1940,45.70680628272251,80.0,0.52202225
1940,45.70680628272251,90.0,0.10612106
1940,45.70680628272251,100.0,0.38018167
1940,45.70680628272251,110.0,0.41113186
1940,45.70680628272251,120.0,1.2034447
1940,45.70680628272251,130.0,0.5319712
1940,45.70680628272251,140.0,0.46792984
1940,45.70680628272251,150.0,0.71824217
1940,45.70680628272251,160.0,0.6381922
1940,45.70680628272251,170.0,0.628798
1940,45.70680628272251,180.0,0.33464622
1940,45.70680628272251,190.0,0.040830612
1940,45.70680628272251,200.0,-0.064683914
1940,45.70680628272251,210.0,-0.13767052
1940,45.70680628272251,220.0,-0.07184696
1940,45.70680628272251,230.0,0.18537426
1940,45.70680628272251,240.0,0.3625431
1940,45.70680628272251,250.0,-0.06889248
1940,45.70680628272251,260.0,-1.2001443
1940,45.70680628272251,270.0,-1.1752205
1940,45.70680628272251,280.0,-0.9337082
1940,45.70680628272251,290.0,-1.0627508
1940,45.70680628272251,300.0,-1.0289721
1940,45.70680628272251,310.0,-0.98058224
1940,45.70680628272251,320.0,-1.0413485
1940,45.70680628272251,330.0,-0.12508202
1940,45.70680628272251,340.0,0.29693604
1940,45.70680628272251,350.0,0.27409172
1940,53.24607329842931,0.0,0.8786516
1940,53.24607329842931,10.0,0.71496105
1940,53.24607329842931,20.0,0.7815552
1940,53.24607329842931,30.0,0.7758775
1940,53.24607329842931,40.0,0.49096966
1940,53.24607329842931,50.0,0.42034483
1940,53.24607329842931,60.0,1.0129197
1940,53.24607329842931,70.0,1.6947331
1940,53.24607329842931,80.0,1.2628489
1940,53.24607329842931,90.0,1.1330539
1940,53.24607329842931,100.0,0.95280933
1940,53.24607329842931,110.0,0.94661355
1940,53.24607329842931,120.0,0.4379642
1940,53.24607329842931,130.0,-0.28693533
1940,53.24607329842931,140.0,-0.5309961
1940,53.24607329842931,150.0,-0.42027158
1940,53.24607329842931,160.0,0.2148403
1940,53.24607329842931,170.0,0.13490438
1940,53.24607329842931,180.0,0.27518272
1940,53.24607329842931,190.0,0.6914921
1940,53.24607329842931,200.0,0.7674985
1940,53.24607329842931,210.0,0.37667036
1940,53.24607329842931,220.0,0.043444633
1940,53.24607329842931,230.0,-0.12527227
1940,53.24607329842931,240.0,-0.12523423
1940,53.24607329842931,250.0,-0.79078746
1940,53.24607329842931,260.0,-0.4444059
1940,53.24607329842931,270.0,-0.35759008
1940,53.24607329842931,280.0,-0.28319216
1940,53.24607329842931,290.0,-0.81018734
1940,53.24607329842931,300.0,-0.5391493
1940,53.24607329842931,310.0,-0.045978308
1940,53.24607329842931,320.0,0.38942814
1940,53.24607329842931,330.0,0.92910385
1940,53.24607329842931,340.0,0.85228443
1940,53.24607329842931,350.0,0.9575348
1940,60.785340314136135,0.0,0.83001137
1940,60.785340314136135,10.0,1.2101521
1940,60.785340314136135,20.0,0.7221556
1940,60.785340314136135,30.0,0.23227191
1940,60.785340314136135,40.0,-0.13689959
1940,60.785340314136135,50.0,0.048452735
1940,60.785340314136135,60.0,0.665331
1940,60.785340314136135,70.0,1.540643
1940,60.785340314136135,80.0,1.8788325
1940,60.785340314136135,90.0,1.2952144
1940,60.785340314136135,100.0,1.1738076
1940,60.785340314136135,110.0,0.6124201
1940,60.785340314136135,120.0,0.68994474
1940,60.785340314136135,130.0,0.0931921
1940,60.785340314136135,140.0,-0.9729223
1940,60.785340314136135,150.0,-0.5317583
1940,60.785340314136135,160.0,0.42003155
1940,60.785340314136135,170.0,1.4265475
1940,60.785340314136135,180.0,2.1986487
1940,60.785340314136135,190.0,2.2696402
1940,60.785340314136135,200.0,1.0584861
1940,60.785340314136135,210.0,0.07440579
1940,60.785340314136135,220.0,0.2065301
1940,60.785340314136135,230.0,-0.5129013
1940,60.785340314136135,240.0,0.24592447
1940,60.785340314136135,250.0,0.11347723
1940,60.785340314136135,260.0,0.567163
1940,60.785340314136135,270.0,1.056714
1940,60.785340314136135,280.0,0.14907646
1940,60.785340314136135,290.0,0.78412247
1940,60.785340314136135,300.0,0.20749187
1940,60.785340314136135,310.0,0.5555179
1940,60.785340314136135,320.0,0.9230306
1940,60.785340314136135,330.0,0.8068266
1940,60.785340314136135,340.0,0.87310696
1940,60.785340314136135,350.0,0.9570999
1940,68.32460732984293,0.0,-0.16747952
1940,68.32460732984293,10.0,-0.24983406
1940,68.32460732984293,20.0,-0.17105842
1940,68.32460732984293,30.0,-0.14875174
1940,68.32460732984293,40.0,-0.5501542
1940,68.32460732984293,50.0,-0.16722775
1940,68.32460732984293,60.0,1.1345501
1940,68.32460732984293,70.0,1.4194622
1940,68.32460732984293,80.0,2.2063417
1940,68.32460732984293,90.0,1.4590645
1940,68.32460732984293,100.0,1.1686792
1940,68.32460732984293,110.0,0.8713703
1940,68.32460732984293,120.0,0.6795378
1940,68.32460732984293,130.0,-0.20347881
1940,68.32460732984293,140.0,-0.58431053
1940,68.32460732984293,150.0,-0.4022684
1940,68.32460732984293,160.0,-0.36973667
1940,68.32460732984293,170.0,-0.282444
1940,68.32460732984293,180.0,0.28867435
1940,68.32460732984293,190.0,2.0698142
1940,68.32460732984293,200.0,1.3406773
1940,68.32460732984293,210.0,1.0926142
1940,68.32460732984293,220.0,1.2257853
1940,68.32460732984293,230.0,1.5481954
1940,68.32460732984293,240.0,1.273365
1940,68.32460732984293,250.0,1.2550297
1940,68.32460732984293,260.0,1.8092232
1940,68.32460732984293,270.0,1.6530361
1940,68.32460732984293,280.0,2.0105772
1940,68.32460732984293,290.0,1.4665174
1940,68.32460732984293,300.0,1.0955801
1940,68.32460732984293,310.0,1.0906658
1940,68.32460732984293,320.0,1.3946266
1940,68.32460732984293,330.0,1.9587975
1940,68.32460732984293,340.0,1.2817206
1940,68.32460732984293,350.0,0.498437
1940,75.86387434554973,0.0,1.2210069
1940,75.86387434554973,10.0,0.24240184
1940,75.86387434554973,20.0,0.15638208
1940,75.86387434554973,30.0,0.22616339
1940,75.86387434554973,40.0,0.49660492
